loss,weight_order,prod_distance_order,time_delivery_order,lambda,thetas,diverge
86760219985891382687851780087727109687849698020790950177074336860060978446860288,3,3,3,0.0,-1.4818352218223437e+32 -6.087590957485906e+33 -3.500266560359971e+35 -2.263294861495935e+37 -3.502477209073908e+35 -8.550394942032158e+38 -2.1427435940980728e+42 -1.1226617390464449e+33 -1.0910978319971166e+34 -1.1889036704604823e+35,False
1142402658730159891102141016171342685172612715896994607517095550575410275786278448528908064516801559386292374143869386752,3,4,4,1.0,-6.636503867938319e+48 -2.7553732532939326e+50 -1.592259193241782e+52 -1.0328069005020783e+54 -1.621347145987696e+52 -4.0670817526781423e+55 -1.0422949098430632e+59 -2.7182824191551233e+62 -4.953898448669093e+49 -4.801554343437227e+50 -5.230293021189486e+51 -6.070083781876252e+52,False
812627777238665494107715824069560520127020818800891292261265127833569451779273001605518908929048433772331015202123284480,3,4,2,0.6,-5.0895564425733156e+48 -2.133639713272565e+50 -1.239555633295437e+52 -8.067383066777629e+53 -1.2419495324572042e+52 -3.1113344301250793e+55 -7.962725003904504e+58 -2.073746745168519e+62 -3.8340377214925846e+49 -3.7197844719835486e+50,False
144891406947728715349340060899927104894088391243939418572364003234615986707496960,3,3,3,1.0,-1.9232392996258427e+32 -8.057214803513595e+33 -4.6608731196095385e+35 -3.023186306886359e+37 -4.538676137906832e+35 -1.1064347172743306e+39 -2.7690525510653653e+42 -1.4524568541629774e+33 -1.4089336049856442e+34 -1.5320875979455388e+35,False
11613853314302472851836167504611190675524383652986582949422020140838482722817820679460193263886358010858975940378301038592,3,4,1,0.4,-1.837963771765704e+49 -7.511006891693555e+50 -4.2934764133357573e+52 -2.7609016674393573e+54 -4.4682377570558943e+52 -1.115503317147232e+56 -2.845928442921789e+59 -7.391316384188197e+62 -1.3772238649576477e+50,False
3708657531305840163738741767004985126601883648,4,1,3,0.8,-4.35895695718897e+17 -3.1259686004529783e+19 -2.3035624195353634e+21 -1.731296283836316e+23 -1.3207015945500502e+25 -8.878612397126235e+20 -3.306874671756365e+18 -3.2173254448728744e+19 -3.506812362914751e+20,False
1974061310010864204103329092839509168622665728,4,1,4,0.8,-3.394988067036028e+17 -2.429583519490698e+19 -1.7873059865732886e+21 -1.3413694380548541e+23 -1.022004492502428e+25 -6.914806718962943e+20 -2.559667945893822e+18 -2.481554428436508e+19 -2.699598562253741e+20 -3.1288764361283375e+21,False
11739191360017464832344270945509081176298487808,4,2,2,0.0,-7.941283309585364e+17 -5.556762453765233e+19 -4.06845045831485e+21 -3.049532676510045e+23 -2.3233435195153536e+25 -1.6232273440859187e+21 -3.510845328212163e+24 -6.027286873148846e+18 -5.883890118585561e+19,False
6768235570022473147173459430643085777100079104,4,2,4,0.0,-6.721717294124685e+17 -4.704891587530182e+19 -3.4462006357469944e+21 -2.5852883205347263e+23 -1.971898370856881e+25 -1.3824284610915465e+21 -3.011153424095901e+24 -5.030509249764563e+18 -4.847639850695411e+19 -5.251679696886158e+20 -6.070442669969914e+21,False
12541613779466388643795545819069488422238694320396528755710857713306884102630373442673388172851657450524727629889994227712,3,4,3,0.0,-2.120845888032984e+49 -8.85615258952019e+50 -5.113205300284696e+52 -3.311292938081679e+54 -5.166772595170162e+52 -1.292284568555414e+56 -3.3021641399410866e+59 -8.587472161175994e+62 -1.5896494697958592e+50 -1.5351515425231448e+51 -1.6662514512803085e+52,False
95910876284504885740244075477408876009563235619610808524706944619819626091511808,4,3,3,0.0,-1.630305917703615e+32 -6.821734614099233e+33 -3.933223782448649e+35 -2.5405188059264717e+37 -1.7472905539061244e+39 -3.865511042220059e+35 -9.459650057593502e+38 -2.374774847645366e+42 -1.2192943770566227e+33 -1.1784638549366848e+34 -1.2810501421631163e+35,False
15951778377698530593574127218926730149128830976,4,1,3,0.6,-9.112183545710524e+17 -6.521161586886404e+19 -4.795896146731989e+21 -3.597460353252293e+23 -2.739054966054388e+25 -1.8505449941425403e+21 -6.911181327685928e+18 -6.71904341116059e+19 -7.323487824726112e+20,False
209662576920,1,1,3,0.2,9.300413882525827 351.2877901115693 17616.657952433066 66.82092092390508 663.2991176914884 7383.589716562756,False
1775057957943225998238147510511577368162058528259681388253902745807691154352413606009645745733467539676688132268628115456,4,4,3,0.6,-8.296168928688062e+48 -3.4585115919572437e+50 -1.9947184509704256e+52 -1.2905320906792923e+54 -8.892679397232457e+55 -2.0273752828095736e+52 -5.082993081113641e+55 -1.3012139167881893e+59 -3.388373234875119e+62 -6.263557830697437e+49 -6.092258909097309e+50 -6.641135777264694e+51,False
1166112236799840174597823433677496842397209073691304926646471113083201664319488,4,3,4,0.8,-1.9010199188923592e+31 -7.932247555058526e+32 -4.57395888958951e+34 -2.964180218646642e+36 -2.0481716675293597e+38 -4.491697545976747e+34 -1.0962203347022423e+38 -2.746344579624553e+41 -1.4258334457429954e+32 -1.3723988125856676e+33 -1.4840262460657833e+34 -1.712166844116576e+35,False
2341281785137427156044933499232211446525853696,4,2,1,0.4,-3.3460576805052006e+17 -2.335109518745365e+19 -1.7055921087090563e+21 -1.2758398147636494e+23 -9.703239542768558e+24 -6.851102614532816e+20 -1.4825719546139194e+24 -2.494275132986378e+18,False
4719759158986817554607839552328867909758544928595535524383688368857583843478688357844896210679834418397887446851130490880,4,4,2,0.0,-1.3005377792842683e+49 -5.327318080805425e+50 -3.040654209711293e+52 -1.9519041335848517e+54 -1.3364921959260136e+56 -3.1689204348038424e+52 -7.926790059234915e+55 -2.0256533374135045e+59 -5.268033765226703e+62 -9.74537174407401e+49 -9.443189866589539e+50,False
106402172740988749843621402820443053425735172022379952619440487143400686489698304,4,3,1,0.4,-1.553100989773857e+32 -6.455678190349032e+33 -3.7219948967043794e+35 -2.40815843161539e+37 -1.6598059672387248e+39 -3.665777129454365e+35 -8.937819593421903e+38 -2.2372202956691313e+42 -1.1689488318763957e+33,False
1400094761768248022695340552154930608673268898966767750913110471696417823418064171126342777865209847177649947269469831168,4,4,3,1.0,-7.402172662604544e+48 -3.0504824587996033e+50 -1.76086179711566e+52 -1.143269415658525e+54 -7.911459041160524e+55 -1.804401405965095e+52 -4.517343055811977e+55 -1.1556657329080592e+59 -3.0092875541484755e+62 -5.57036093804745e+49 -5.394614927845875e+50 -5.873660833349736e+51,False
3759128853098595365565529665863359135744,2,2,2,0.2,-2143075472042600.5 -8.862678357455782e+16 -5.091720895841892e+18 -4.869035493313114e+18 -1.1516163261772708e+22 -1.6116573091139498e+16 -1.557955583447997e+17,False
16762366482086052843196640133743969417041019689554422964172224359372191910854656,4,3,4,0.2,-7.202946695522393e+31 -2.976336842409458e+33 -1.7104215356795846e+35 -1.1041497416295448e+37 -7.600260618368403e+38 -1.701912186510869e+35 -4.154425825352475e+38 -1.041244022170956e+42 -5.469411865722869e+32 -5.303329512714973e+33 -5.763070269342878e+34 -6.674305805575643e+35,False
3009436784195844005787315354810640760832,1,2,1,0.6,-1581012526824749.2 -6.469203661668272e+16 -3.5738222572068255e+18 -8.413200365363823e+21 -1.1734706547593822e+16,False
1138438472589757190555011557873767561060867750110662240520756854143416542938007825941142149524161135441912363598412251136,1,4,2,0.2,-5.280883888975699e+48 -2.1960983579370964e+50 -1.2903653205871898e+52 -3.2374480805016745e+55 -8.298502945122893e+58 -2.1646736623629496e+62 -4.032965079647453e+49 -3.934615141949465e+50,False
42195914894668467421327777693809580171950975595353600857243590382563740436398080,1,3,4,0.6,-9.774582750344075e+31 -3.977824786438108e+33 -2.307605323582279e+35 -5.6273208449134295e+38 -1.4088632012998973e+42 -7.257446813519757e+32 -6.961571160954065e+33 -7.520728387792453e+34 -8.67314167373049e+35,False
2618774495156255208866622152399075162876251559532881751621022791262463268482689399979076325504804112956639950160869195776,1,4,3,1.0,-8.60398158062899e+48 -3.5875053848159393e+50 -2.1003965264777066e+52 -5.263638540419522e+55 -1.3474388747728035e+59 -3.509802474445425e+62 -6.399104186842735e+49 -6.177904199492141e+50 -6.72321356146474e+51,False
210881813222,1,1,2,0.4,6.702829833667824 249.17873244237512 12093.101385111786 42.90867971269613 410.8456737896045,False
3904811727580512176659269312851782111243892304882110475121810496717315245080576,4,3,4,0.6,-3.4925453931065115e+31 -1.4507146199816929e+33 -8.363680313670499e+34 -5.421569979702699e+36 -3.7463090257201885e+38 -8.238753661185991e+34 -2.0079610687228858e+38 -5.025565061194739e+41 -2.6169706037251306e+32 -2.5098817509323396e+33 -2.7060406847123096e+34 -3.1160952420282087e+35,False
594969256452876223230205697824249834552372515742949969065782234047871396803708136482655341851538484276013175026118295552,4,4,4,0.2,-5.0163084137359453e+48 -2.095864238013747e+50 -1.2100866737585541e+52 -7.831299622171527e+53 -5.396488358612576e+55 -1.2249739765446173e+52 -3.0705956254270726e+55 -7.862785754355026e+58 -2.0489271473864342e+62 -3.780154294283392e+49 -3.6582340094319268e+50 -3.9731753965780736e+51 -4.598269894643529e+52,False
2525924057017,1,1,4,0.0,11653.270382103881 491430.0872605259 23796455.589988466 140020.49415563527 1737872.6497547126 22038050.78185599 283907886.048631,False
18828638351115363060283742726846270440727968333314004797750875823090144891796547797759770928114993137268159004773711872,1,4,4,0.2,-7.81595638411293e+47 -3.286825149814884e+49 -1.9033107671476434e+51 -4.7575429476375816e+54 -1.214796487146859e+58 -3.1565984761574474e+61 -5.858564616212931e+48 -5.654670845223011e+49 -6.126959775386648e+50 -7.074344192221442e+51,False
209619385062,2,1,1,1.0,69.51000845331517 3901.0315234888885 257540.94837293107 142445.75636004974 509.5729642554055,False
2635167826356,2,1,4,0.8,13178.24643860088 547498.6342317784 31902496.546137743 26923543.48171182 156280.7505117672 1927095.9031945397 24327332.346922435 312257796.0710751,False
483873414397049352363662628470080394355929839546442639516429783359746066317399444393556145695193688566081691030158049280,1,4,4,0.6,-3.9205209650233434e+48 -1.6281092870984627e+50 -9.569701887399976e+51 -2.3983380752448608e+55 -6.140929300947966e+58 -1.6002055280116366e+62 -2.9276503769703353e+49 -2.8177378074246716e+50 -3.052861172156767e+51 -3.531906643259957e+52,False
2369773607358394984824832,3,1,1,0.0,727249308.6331933 50039212736.53498 3584385394511.1895 263924812463259.6 1478874591177.2468 5470714821.649334,False
5325718919878441318172906256422936071101862839039967497490781247741054279233211064835826440028621185724671017385596026880,1,4,2,1.0,-1.1506256995564634e+49 -4.741115406400749e+50 -2.808620654048248e+52 -7.03448030655869e+55 -1.7992155700052542e+59 -4.681950003688901e+62 -8.576772351567935e+49 -8.279043781957535e+50,False
211460395084,2,1,3,0.6,79.97707353066365 4462.9309797640235 294917.03927423555 163712.32447274996 604.9551529734543 5938.348973646952 65343.90016790711,False
135664842899771529726502357229769850880,2,2,4,0.8,-468422881406592.25 -1.955800422610344e+16 -1.1280092142315878e+18 -1.0660465039037423e+18 -2.5261936111995763e+21 -3481190106815303.0 -3.343750182185146e+16 -3.619484942917235e+17 -4.1841797700082017e+18,False
161518536815193630955881839132578565101533122068886471268548982043387787338579968,3,3,2,0.8,-1.9187421175503035e+32 -7.978773423998799e+33 -4.5851555261326035e+35 -2.955988252120457e+37 -4.52595377466255e+35 -1.1024891023888825e+39 -2.756416288485882e+42 -1.4371164011427225e+33 -1.3854474256483948e+34,False
3006630171369495066368048630860345245696,2,2,1,0.8,-1748087145042964.5 -7.323122502958709e+16 -4.2277977095884677e+18 -3.9751799063454715e+18 -9.401855846395458e+21 -1.308210685690702e+16,False
214378060425,2,1,1,0.6,70.55081969451734 3980.59540628457 263903.24725980195 144525.09254061402 521.2533587074904,False
34978875748667105530522499974198995095874536588639779174765448261117835254693888,3,3,2,0.2,-8.951654328894967e+31 -3.7104019277049514e+33 -2.1321540544413687e+35 -1.3770119288033557e+37 -2.1089028186198014e+35 -5.132779565571594e+38 -1.2827338194548913e+42 -6.696506382923348e+32 -6.46550224435211e+33,False
210758976427,2,1,2,1.0,71.45151187853672 4056.362684119527 270244.3374480459 145868.72916787275 527.5199524923694 5072.7389725488965,False
276616215755623175944239597107619561472,1,2,3,0.6,-579644794012463.4 -2.3968698556597356e+16 -1.318868714025443e+18 -3.123942723994933e+21 -4331784776043761.0 -4.18594256202836e+16 -4.552991835198041e+17,False
62838284200675188313446060632043633433599395037596727763020259838085779834273792,3,3,3,0.8,-1.252940540682828e+32 -5.189847572025767e+33 -2.9867771259780923e+35 -1.9304512161170737e+37 -2.967040288346054e+35 -7.259321189607327e+38 -1.8235683350369514e+42 -9.282257489429652e+32 -8.903708452586561e+33 -9.62390972120222e+34,False
5055904302379971593790740243557435447465954064794453009783244036599357528268533011131237955832751201376273913542007062528,4,4,4,1.0,-1.457383852917639e+49 -5.991584820443078e+50 -3.4301607881577863e+52 -2.211096890987607e+54 -1.5210030219786993e+56 -3.5635552819157706e+52 -8.941532858110507e+55 -2.2911849202387004e+59 -5.9728096828931045e+62 -1.0936181331204786e+50 -1.0580510276566191e+51 -1.150046873661294e+52 -1.3326956844464482e+53,False
2871275438614511095755267498377480241152,2,2,3,0.0,-2021311740062656.8 -8.352373781832627e+16 -4.816697725738897e+18 -4.594418274558864e+18 -1.087113840373449e+22 -1.5149224883645928e+16 -1.463838012726481e+17 -1.5881851839336325e+18,False
1269618651017134513610456379606750461952,2,2,1,0.4,-1141424692116813.8 -4.749211870127694e+16 -2.730767633131159e+18 -2.5888437922003374e+18 -6.109564156171124e+21 -8557930318730591.0,False
1955323078851446669905649692806220675941672943691026722021099504852941681831035093185981838041365803922200299745262436352,2,4,2,0.0,-7.410178319022303e+48 -3.054547571046533e+50 -1.7490062792566285e+52 -1.810332702029686e+52 -4.540498032732601e+55 -1.1633173194614105e+59 -3.032793829064187e+62 -5.532779780520226e+49 -5.3423160888382136e+50,False
3309440926947686601524071881462656436199365808145204996792300432459786505176967663889213085941046262175109689417888956416,2,4,2,0.2,-9.686696244728133e+48 -3.976701230507296e+50 -2.2806743641510436e+52 -2.364347781861308e+52 -5.9229009962105e+55 -1.515476941922326e+59 -3.9455807967511205e+62 -7.265081537082137e+49 -7.04258394261679e+50,False
2488665468716,2,1,4,0.2,12927.895405841544 534197.3486696412 30803727.05944102 26446685.01977761 152768.5820610515 1877720.5842852986 23632781.630576223 302495224.61540633,False
2533437894441647996928000,3,1,2,0.0,820567558.0698521 56574899661.78853 4057486181535.3555 298932093532585.7 1680013662850.7864 6156634141.467688 59105631805.514984,False
26445641750621136506910467497136226304,1,2,4,0.8,195231035508960.62 8067995540000239.0 4.422753370602528e+17 1.043311601310668e+21 1473687485699080.5 1.4323978167505684e+16 1.5625527167335885e+17 1.8156900923363487e+18,False
574800087595824031672330098098936842850608303547403144023406391732452086845420823397590333295112718231492608381488726016,2,4,3,0.4,-4.31575812903187e+48 -1.8041875378536568e+50 -1.0407984836889796e+52 -1.0503739927487122e+52 -2.6254400199524915e+55 -6.706650613278261e+58 -1.7440876164245326e+62 -3.1977741397088113e+49 -3.0741537645045015e+50 -3.3280277263267236e+51,False
2294369919262649422754211391245064863744,2,2,4,0.6,-1929363246553562.2 -8.053707977803302e+16 -4.634040486432189e+18 -4.3877447347515305e+18 -1.038878248728285e+22 -1.4519874818812678e+16 -1.4066980015243878e+17 -1.5318066968089733e+18 -1.7785794564293165e+19,False
4994742273691269034201773402700422739394997311254633210543876249623157191341498255106693887400987386181908003592974893056,2,4,3,0.6,-1.271454388669195e+49 -5.244625103894613e+50 -3.0034853325164714e+52 -3.096971446684422e+52 -7.743517786886252e+55 -1.977888027955969e+59 -5.14122283122727e+62 -9.612148356776518e+49 -9.337248216486012e+50 -1.0158853395355628e+52,False
203783010833009087611196178607076832429898535679655586073801060718145235731873792,2,3,2,0.4,-2.0170043487585923e+32 -8.319199696874924e+33 -4.77189791442908e+35 -4.754064458039222e+35 -1.1578911303705796e+39 -2.896153895284974e+42 -1.5011507415187474e+33 -1.4446535203841542e+34,False
200300954015279114613006957694469275648,3,2,2,0.2,-537990434041848.1 -2.229399047964985e+16 -1.2858608916673613e+18 -8.32784071826206e+19 -1.2178277100774298e+18 -2.870095614364744e+21 -4031797196370076.0 -3.8915745271905896e+16,False
23282562847988108275293683094028025856,2,2,4,1.0,-194305607291908.4 -8143723720417821.0 -4.7069842661728826e+17 -4.420907406722586e+17 -1.0465219405221458e+21 -1455493505968397.0 -1.4080287826449092e+16 -1.530351544514771e+17 -1.77304468059143e+18,False
535063423146902915065339566782152704000,3,2,1,1.0,-808949604771691.0 -3.360143805897719e+16 -1.9372713445699064e+18 -1.2552322547759787e+20 -1.8381197163669043e+18 -4.342956867805341e+21 -6119392036756664.0,False
9933977972808247884716662043326429424277771702226185532368267481632436506276176350247193739002597305441948548627110559744,4,4,4,0.0,-2.0582992994683314e+49 -8.494667972278806e+50 -4.905120717066305e+52 -3.183377970869351e+54 -2.201201953221193e+56 -5.022585626255095e+52 -1.2577948222209577e+56 -3.2170744820700675e+59 -8.372224210241885e+62 -1.5459281835667956e+50 -1.495590423637325e+51 -1.627052152982841e+52 -1.8886052226233034e+53,False
2393654253747160256269866145724238286995658345430122652368013748401411460770178963265591722980195443505376299308860571648,3,4,2,0.0,-8.801411054643711e+48 -3.6409691832310327e+50 -2.0938022758900405e+52 -1.3532944940048178e+54 -2.1431731243644928e+52 -5.358235428634652e+55 -1.368799777605892e+59 -3.5591033192669264e+62 -6.695958805966828e+49 -6.5322750746915434e+50,False
1515298034524006712611360132076455067648,3,2,2,0.0,-1470311606221606.0 -6.1415128631407016e+16 -3.542101618822759e+18 -2.2936534122748805e+20 -3.3389273284275113e+18 -7.894113942117868e+21 -1.1006329220720546e+16 -1.062989612544349e+17,False
13942067665637438821432231448430481509470719889617785367476028104118197905432893167472839334416662866339541024460641402880,3,4,1,0.8,-2.0045240497871362e+49 -8.271783911798206e+50 -4.761824807438401e+52 -3.078075609615938e+54 -4.878275486426626e+52 -1.2193151681909185e+56 -3.1145523680543375e+59 -8.098362587506229e+62 -1.492595725231486e+50,False
8949277038482401960103060591932328749273213140922303367692531542520800215040,3,3,3,0.6,-1.5105101259808836e+30 -6.299069966659926e+31 -3.6389677269310087e+33 -2.3610034559585645e+35 -3.566419691102357e+33 -8.695325795962222e+36 -2.1762253220014402e+40 -1.1396743185470239e+31 -1.1063903615379432e+32 -1.2068874120778997e+33,False
385170082016354017388968916510910185472,3,2,3,0.0,-791783584930626.5 -3.302986124557293e+16 -1.909325846989935e+18 -1.2393159732033384e+20 -1.798852745430622e+18 -4.2547660749534994e+21 -5902958909831128.0 -5.681662930042019e+16 -6.155561577371323e+17,False
167687085481658033548535092644717823545741785265641531263665056001198236643622912,2,3,3,0.2,-1.9248513479746006e+32 -7.981633294645845e+33 -4.583131678013899e+35 -4.562271662417541e+35 -1.1172169502397256e+39 -2.8085582160395106e+42 -1.4445878537609534e+33 -1.3994628078447198e+34 -1.522708547613903e+35,False
2009443797774755168864927387147407720448,3,2,4,0.2,-1918552154628006.8 -7.961250399238226e+16 -4.5889959886482586e+18 -2.971620371000013e+20 -4.3594977987919437e+18 -1.0307818191064639e+22 -1.426722244344227e+16 -1.377659628665285e+17 -1.4982675882808364e+18 -1.7386991440444402e+19,False
3446355632475925337058130615233385236023060719750512682417063133697305768624128,3,3,1,0.0,-2.630516392131112e+31 -1.091137245662889e+33 -6.284554127015651e+34 -4.066010301464856e+36 -6.196299233554004e+34 -1.507626831103605e+38 -3.766324137495102e+41 -1.9661247380268855e+32,False
3935634618337893687946072002240330834366705922859306049118407234589027654079161644842880736682041644325995567507635699712,2,4,3,0.2,-1.128931488404329e+49 -4.662480209196766e+50 -2.6757511638349964e+52 -2.7474840121309027e+52 -6.868364551209302e+55 -1.7547824984340181e+59 -4.563701931653955e+62 -8.43433251570659e+49 -8.119540195045813e+50 -8.786403877335674e+51,False
68764492114053373542764251151973098526505402746824740222424070246746099923550208,3,3,2,1.0,-1.2537954334365836e+32 -5.241508841103825e+33 -3.0206187658325685e+35 -1.9558957496316332e+37 -2.957329127559766e+35 -7.199987309350593e+38 -1.79852194600571e+42 -9.5019164051158e+32 -9.25783260078925e+33,False
5819978015573099865034164675797231365306280971449311294947327592876526141522601245161899901422934775128085042440915910656,3,4,1,0.2,-1.271443777371994e+49 -5.244265581754757e+50 -3.0249716341056365e+52 -1.9612473356510255e+54 -3.11144001612352e+52 -7.815289669512782e+55 -2.00486162506592e+59 -5.232319998412283e+62 -9.508804876083892e+49,False
15805854017361383104414248654653561699833684036787312466924179261456846463959040,3,3,3,0.2,-6.321783094443723e+31 -2.624881438711263e+33 -1.5067037545833303e+35 -9.725606582099533e+36 -1.4938616720916841e+35 -3.647552705244693e+38 -9.145740327921639e+41 -4.745400162629836e+32 -4.609039862080702e+33 -5.02431172329126e+34,False
7072956327013010173914685507391039200261308416,4,1,1,0.4,-5.1712760282893715e+17 -3.715508211441628e+19 -2.743627609568375e+21 -2.066356869980867e+23 -1.5795290192660487e+25 -1.0538657674386107e+21 -3.9098820232209275e+18,False
35629011672644811617889999507610874691977216,4,1,3,1.0,-4.23647767568367e+16 -3.0460020133101916e+18 -2.2496769916779427e+20 -1.6940885417548312e+22 -1.2944889556186562e+24 -8.656120084995885e+19 -3.181287159243459e+17 -3.0901006167533814e+18 -3.378708324544215e+19,False
211328791461,1,1,1,1.0,6.646501635849694 245.40595565879886 11972.514060066042 43.18189888769673,False
7233684978220913638994057450605015660348047360,4,1,2,0.6,-5.6718312674040774e+17 -4.0723772991864275e+19 -3.0043096630252384e+21 -2.2600835857295334e+23 -1.7253619433935952e+25 -1.1511848175976925e+21 -4.162128641256389e+18 -3.945638089317988e+19,False
5989842132815503748775958877385002503265471574836619801430342118232128607941387152267859888458821415330067088685953712128,3,4,1,1.0,-1.3162829591275865e+49 -5.4286151486843494e+50 -3.1266483197648796e+52 -2.0202869621248804e+54 -3.2052691535486716e+52 -8.009953743677079e+55 -2.0442707053999617e+59 -5.308127090954094e+62 -9.888577280605854e+49,False
59435262127949337008889521373815736539021312,4,2,3,1.0,-6.049468593129959e+16 -4.2185393853269765e+18 -3.080418940314887e+20 -2.304089472238834e+22 -1.752405084310398e+24 -1.2460333474167816e+20 -2.7177103734266416e+23 -4.536625051873008e+17 -4.385367353642338e+18 -4.767804997651199e+19,False
3056717860081916173940728118010702872960827392,4,1,2,0.0,-3.676148057654392e+17 -2.6423037992656208e+19 -1.9509098117428428e+21 -1.468525360807042e+23 -1.1215745052509029e+25 -7.505116972352324e+20 -2.7576431695441265e+18 -2.6737814758074528e+19,False
2687335817699617429063877469677149650681856,4,1,4,0.2,-1.2405273110243282e+16 -8.902214986773622e+17 -6.565504474427439e+19 -4.938809700850283e+21 -3.770801000831728e+23 -2.5341299819522572e+19 -9.30004170674783e+16 -8.993808164790424e+17 -9.75628970874195e+18 -1.1270805360555708e+20,False
2297032325604,2,1,4,1.0,12440.523638431961 523917.367153389 30416998.805561356 25437855.25729201 146775.72826079233 1801479.7125497074 22643699.94365985 289485810.84309715,False
2651276302795985481294898064575445517536764928095259221242099977976970225727939713453193729931436826772044129082693124096,4,4,2,0.4,-9.740617265165587e+48 -4.02432195337841e+50 -2.3167661342434166e+52 -1.496608935447879e+54 -1.0296711048865007e+56 -2.3751341009956835e+52 -5.943075016137014e+55 -1.5186844649913298e+59 -3.948354385568306e+62 -7.313338497153765e+49 -7.076085697927102e+50,False
1804436099926233400649098227531202428928,3,2,4,0.4,-1817911426769184.2 -7.564203434962352e+16 -4.3587047942807383e+18 -2.821533253049249e+20 -4.130674312600579e+18 -9.76784660474545e+21 -1.3667415645324626e+16 -1.326165721406047e+17 -1.4458637129764242e+18 -1.6805965699859272e+19,False
3531909161908333441853940130969416059846656,4,2,1,0.2,-1.2744739468804488e+16 -8.966029484439208e+17 -6.5799607689016164e+19 -4.941260697663374e+21 -3.771047547940418e+23 -2.5963534273481073e+19 -5.604430349360902e+22 -9.583687639514778e+16,False
87435658589801927753922886556448086088651881973548963181455531872037560765120512,4,3,2,0.2,-1.485769442881375e+32 -6.144774734469049e+33 -3.5374183249340885e+35 -2.2885211966478087e+37 -1.5780690824815284e+39 -3.5140769092349e+35 -8.58208743548628e+38 -2.1510676012678122e+42 -1.1231085775388398e+33 -1.091098306568965e+34,False
20755085444775399402478310933615518345978707968,4,1,2,0.2,-9.586414692782449e+17 -6.8869461019833524e+19 -5.083240258358353e+21 -3.8260576629253324e+23 -2.92255521780325e+25 -1.9429255812465948e+21 -7.069886775089322e+18 -6.760647952497967e+19,False
279879561129614111954430888452755750012523265113167169590013501149496673484923152882351650427390507699417163916986286080,3,4,4,0.4,-3.34811214486016e+48 -1.3959558560588566e+50 -8.051466985573746e+51 -5.202202950098589e+53 -8.138932255510394e+51 -2.0316600742806664e+55 -5.182182810920188e+58 -1.345459301813368e+62 -2.4842129117142304e+49 -2.386915382626949e+50 -2.5831316810971217e+51 -2.9840616889983363e+52,False
24347318189681973465226506923634328052095254528,4,2,3,0.8,-1.204524425086098e+18 -8.448450893350224e+19 -6.194961270549879e+21 -4.6506998363337734e+23 -3.5489739440770673e+25 -2.4677896546733387e+21 -5.359303828813958e+24 -9.094419090002654e+18 -8.825256137982747e+19 -9.60426987097144e+20,False
54001096356538931430278564480290905398272532282018617812943162043524368295788544,4,3,1,0.0,-1.1072198174936865e+32 -4.5836933689839707e+33 -2.6387587917527836e+35 -1.7085007507750518e+37 -1.1790743039736832e+39 -2.6130066525943537e+35 -6.369348775034281e+38 -1.593803556407534e+42 -8.264932692062705e+32,False
1119481365510210133032009307251665963549982720,4,1,4,0.4,-2.5251684881820854e+17 -1.8131806475336784e+19 -1.338109006018804e+21 -1.0072720987698173e+23 -7.696284853312278e+24 -5.1297473073890014e+20 -1.8944129078341194e+18 -1.827943201352591e+19 -1.981995281671046e+20 -2.2923870563720437e+21,False
2261529556418977560428192206006791701912562780662607142462598677664122744592692432546006179515823793906980463814115328,4,4,1,0.6,-2.6675902999192954e+47 -1.115354752652625e+49 -6.449422477742617e+50 -4.1859809307611773e+52 -2.894380276413683e+54 -6.5214017756307735e+50 -1.636521021462053e+54 -4.1947605231332714e+57 -1.0939841247918791e+61 -2.0108546786200216e+48,False
70455141103284369442058462996644405676110672728658950084374675794594737306992640,3,3,1,0.2,-1.1793520509611195e+32 -4.899994017906135e+33 -2.819909903743051e+35 -1.8214914724393096e+37 -2.786958430641916e+35 -6.8002277051036455e+38 -1.7029190071897946e+42 -8.695806447318245e+32,False
4587950902271757513383870669651836513334329344,4,1,3,0.2,-4.881720651459242e+17 -3.494206326721263e+19 -2.57027421681384e+21 -1.9285472007712443e+23 -1.4689452330316426e+25 -9.898395517319335e+20 -3.642453188671795e+18 -3.519104661927169e+19 -3.8288935721661596e+20,False
11067203621499241804552644035353766406129713152,4,2,3,0.4,-8.313471614298675e+17 -5.783910784335982e+19 -4.2151392381183323e+21 -3.1475804431102884e+23 -2.3907325314917212e+25 -1.7142647898291306e+21 -3.74394419902413e+24 -6.260662288191825e+18 -6.050339289168672e+19 -6.56845285526198e+20,False
139212633241945678481420578095263438923067829820795568129213647963460962724347904,4,3,3,0.2,-2.0007245571652043e+32 -8.280448518083623e+33 -4.753083511104698e+35 -3.06861251396203e+37 -2.1133178445777807e+39 -4.709273090184742e+35 -1.1453734455527083e+39 -2.861065720267826e+42 -1.5043865773109138e+33 -1.4570070483060387e+34 -1.5836005143703047e+35,False
211911763901,2,1,3,1.0,79.19994414249874 4404.547597619048 290379.6708409007 162286.05698495303 597.5189583092007 5859.7121379883765 64477.346805750916,False
55616725206408693454022340091413055769099420751162344538259075978229581596327936,4,3,1,0.2,-1.1091464512940413e+32 -4.616725474289159e+33 -2.6497127080241008e+35 -1.7084426446081378e+37 -1.1742267195690666e+39 -2.6293379963834136e+35 -6.437358307114687e+38 -1.617469925597765e+42 -8.278952733079066e+32,False
