loss,weight_order,prod_distance_order,time_delivery_order,lambda,thetas,diverge
9637131371979063061994305038139953017057347421339648,2,3,2,1.0,1.3790717801846126e+18 5.6838672287387574e+19 3.255611733006487e+21 3.2564991248155405e+21 7.947079209679111e+24 1.991643201265149e+28 1.0339099620595646e+19 1.0000052968559131e+20,False
6471735352372733423143925444340979715303683103988821998102713520021520831741952,2,4,2,0.6,1.3435685673653524e+28 5.537402722315311e+29 3.1840488370819335e+31 3.2842335159359697e+31 8.2433266910218635e+34 2.1140057755894482e+38 5.5175210582779146e+41 1.0092845795303816e+29 9.791093682104494e+29,False
3831356943274698950574080,1,2,4,1.0,74558674.20864516 3083208827.6879315 168692594994.4016 397112290181889.6 554443040.0990183 5340536286.209524 57907070796.39754 670017063152.3462,False
9214022592485203096941899440771715845870793556754432,3,3,1,0.4,1.3530494763604966e+18 5.5579375568593764e+19 3.197127279759266e+21 2.0710680598686868e+23 3.193454395935972e+21 7.783891375518126e+24 1.947431922493858e+28 1.0071451154392662e+19,False
1633702819002121468258223187907648969464301595131904,4,3,3,0.8,6.837865097268371e+17 2.874492609465747e+19 1.6613565303349122e+21 1.0777837052334155e+23 7.453986734449154e+24 1.6106393823028267e+21 3.920530451961477e+24 9.801104775137629e+27 5.193054078683771e+18 5.073572909610037e+19 5.5505942930023914e+20,False
6807560640747110569617888898282622686957503205516431978712836995916224283017216,4,4,3,0.8,1.6360020315573076e+28 6.817932067001606e+29 3.9358996960541863e+31 2.5508579638205838e+33 1.760884360962943e+35 3.986151623458773e+31 9.97307882925618e+34 2.549748340357221e+38 6.6356081652800765e+41 1.2334402689202066e+29 1.1873650439721626e+30 1.2818955899471362e+31,False
889681507776965,3,1,3,0.6,-16545.930804815092 -1142867.3507993934 -82056844.61535232 -6050043912.362429 -33964625.65323067 -124540.97457281139 -1204980.1828660318 -13101361.516612353,False
1052988091214154741907035390681321117100956318744902047326682419784994930032640,2,4,4,0.8,6.115422637347584e+27 2.5422655558063224e+29 1.470335923985438e+31 1.4924297864815822e+31 3.7379736480052387e+34 9.561475693548741e+37 2.488286370601446e+41 4.583042180383135e+28 4.4361276277386125e+29 4.826831604366534e+30 5.5986498348175505e+31,False
12485263010449313942289883495164883297770917679617377050849637721419522716467200,2,4,3,0.8,1.991025945690782e+28 8.19757143714743e+29 4.719531848480752e+31 4.860874974671366e+31 1.2182964412048255e+35 3.1194343449966877e+38 8.12846862086738e+41 1.4779283868922766e+29 1.4281119678874702e+30 1.5539752469442184e+31,False
7201872779551764359260535358215490219504567469418430076545140759349571652419584,2,4,3,0.0,1.5296390080532115e+28 6.301587082808077e+29 3.594210757563205e+31 3.7248515611265477e+31 9.309521104108203e+34 2.3765641333204464e+38 6.173516429177944e+41 1.1508052259318174e+29 1.1145790999975971e+30 1.2131729552815505e+31,False
14714466883880331066701396300138061764055549039740482700695116632698026343792640,4,4,2,0.8,2.245445207628833e+28 9.401251187943191e+29 5.454619645986727e+31 3.5489699061868895e+33 2.4581579590962275e+35 5.502117567114461e+31 1.3841420816851126e+35 3.557064304628003e+38 9.301669346117498e+41 1.681383441855008e+29 1.6135775791861428e+30,False
211273158168,2,1,4,0.6,-57.60459313875806 -2503.536751511627 -146643.6254903167 -119847.08899646602 -682.289868051135 -8373.683722309233 -105469.3739913002 -1352300.6483159391,False
84861637637901017252823564288,4,1,2,0.4,1938452520.4720912 139245121440.04196 10277227362884.877 773569911642802.1 5.909573989279754e+16 3953455392472.084 14533763240.983631 140751378612.40195,False
751952473882255938546564104754908305586268363816960,4,3,2,0.0,4.359260159953371e+17 1.8038738158054121e+19 1.042129149247528e+21 6.769228113026133e+22 4.683592197328971e+24 1.0309598842968809e+21 2.517479729957764e+24 6.308192818828902e+27 3.250738667865274e+18 3.1307048089715855e+19,False
2556163491577720196549555506949727476674638578188288,4,3,1,1.0,7.644358839928695e+17 3.154020417571756e+19 1.8100064088001602e+21 1.169110193242659e+23 8.057617884624212e+24 1.8012495389875244e+21 4.385818267107087e+24 1.0965484324439728e+28 5.792965404313655e+18,False
7209724011463414793930218511215349643294972024193024,4,3,3,0.4,1.430505698838533e+18 5.932662509239095e+19 3.417716933139734e+21 2.2086281920488015e+23 1.519255330327396e+25 3.3753372804643836e+21 8.227435642037928e+24 2.058959623987005e+28 1.073718241528557e+19 1.0369563778905545e+20 1.1255486507985261e+21,False
